Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Cura (product.metafields.custom.cura),Dettagli prodotto (product.metafields.custom.dettagli_prodotto),Size guide table (product.metafields.custom.size_guide_table),Spedizione (product.metafields.custom.spedizione),Taglia (product.metafields.custom.taglia),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italia,Price / Italia,Compare At Price / Italia,Included / Internazionale,Price / Internazionale,Compare At Price / Internazionale,Included / Unione europea,Price / Unione europea,Compare At Price / Unione europea,Status,Collection
tee-stonehart-blue-eurbo,Tee Stonehart Blue,"100% cotton t-shirt. Oversize fit. Short sleeve. Distress bruise edges at armhole, hem and collar. Digital print at front and back. Consumed effect. Logo em- broidery at the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
tee-stonehart-blue-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-stonehart-blue-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eurbo,Tee Panel Armour Black,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
tee-panel-armour-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eurbo,Tee Panel Armour Brown,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
tee-panel-armour-brown-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eurbo,Tee Panel Armour CREAM,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
tee-panel-armour-cream-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eurbo,Tee Panel Armour Blue,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
tee-panel-armour-blue-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eurbo,Workwear Jacket Black,"Workwear jacket in 100% cotton canvas. Two side pockets. Spread collar. Fully light lined. Concealed zip closure with custom logo puller. Rough ends, bruise details at hem and cuffs. Antique brass metal hardware. Consumed effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
workwear-jacket-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eurbo,Workwear Jacket Sand,"Workwear jacket in 100% cotton canvas. Two side pockets. Spread collar. Fully light lined. Concealed zip closure with custom logo puller. Rough ends, bruise details at hem and cuffs. Antique brass metal hardware. Consumed effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
workwear-jacket-sand-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eurbo,Double Knee Black,"Workwear pants in 100% cotton canvas. Wide-leg relaxed-fit trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Zip-fly and button closure. Hammer loop. Patches placed at knee with raw edges and bruise details. Dirty stain spray effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
double-knee-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eurbo,Double Knee Sand,"Workwear pants in 100% cotton canvas. Wide-leg relaxed-fit trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Zip-fly and button closure. Hammer loop. Patches placed at knee with raw edges and bruise details. Dirty stain spray effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
double-knee-sand-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eurbo,Denim Shirt Black,Denim shirt with all over jacquard graphic.Welt pockets at waist. Two patch pockets at chest. Front closure with custom antique brass metal buttons. Consumed and dirty stain effect.,Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
denim-shirt-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eurbo,Denim Shirt Blue,Denim shirt with all over jacquard graphic.Welt pockets at waist. Two patch pockets at chest. Front closure with custom antique brass metal buttons. Consumed and dirty stain effect.,Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
denim-shirt-blue-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eurbo,Denim Pants Black,"Denim pants with all over jacquard graphic. Wide-leg re- laxed-fit drill trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Raw edge at hems. Consumed and dirty stain effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
denim-pants-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eurbo,Denim Pants Blue,"Denim pants with all over jacquard graphic. Wide-leg re- laxed-fit drill trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Raw edge at hems. Consumed and dirty stain effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
denim-pants-blue-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eurbo,Firefighter Black,"Oversize 6-hook jacket, in waxed cotton and poly cotton inserts. Raglan shoulder. Rounded collar.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
firefighter-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eurbo,Aviator Brown,"Aviator jacket crafted from high-quality eco-leather, featuring a plush fur-lined collar. The jacket is adorned with patches on the chest and sleeves. Designed with an oversized, relaxed fit.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
aviator-brown-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eurbo,Parachute Jacket Black,"Oversize PU leather biker jacket, with long sleeve, one pocket on the front and a lapel collar. Front closure with buttons.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
parachute-jacket-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eurbo,Consumed Leather Bomber Jacket Brown,"Leather jacket with oversize baggy fit. Dropped shoulders. Bal collar. Rib knit elastic band at hem and cuffs. Zip closure with logo puller in antique brass metal color. Two side welt pockets at waist. Fully heavy quilted lining. Leather embossed logo, at the front side chest. Stone wash consumed effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
consumed-leather-bomber-jacket-brown-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
