Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Cura (product.metafields.custom.cura),Dettagli prodotto (product.metafields.custom.dettagli_prodotto),Size guide table (product.metafields.custom.size_guide_table),Spedizione (product.metafields.custom.spedizione),Taglia (product.metafields.custom.taglia),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italia,Price / Italia,Compare At Price / Italia,Included / Internazionale,Price / Internazionale,Compare At Price / Internazionale,Included / Unione europea,Price / Unione europea,Compare At Price / Unione europea,Status,Collection
tee-panel-armour-black-eur,Tee Panel Armour Black,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-panel-armour-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eur,Tee Panel Armour Brown,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-panel-armour-brown-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-brown-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eur,Tee Panel Armour CREAM,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-panel-armour-cream-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-cream-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eur,Tee Panel Armour Blue,"Crewneck t-shirt. Wide chest. Wide sleeves. Dropped shoulders. Panels at front, back and shoulders. Logo embroidery at the front. Stone wash effect all over.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
tee-panel-armour-blue-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
tee-panel-armour-blue-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eur,Workwear Jacket Black,"Workwear jacket in 100% cotton canvas. Two side pockets. Spread collar. Fully light lined. Concealed zip closure with custom logo puller. Rough ends, bruise details at hem and cuffs. Antique brass metal hardware. Consumed effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
workwear-jacket-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eur,Workwear Jacket Sand,"Workwear jacket in 100% cotton canvas. Two side pockets. Spread collar. Fully light lined. Concealed zip closure with custom logo puller. Rough ends, bruise details at hem and cuffs. Antique brass metal hardware. Consumed effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
workwear-jacket-sand-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
workwear-jacket-sand-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eur,Double Knee Black,"Workwear pants in 100% cotton canvas. Wide-leg relaxed-fit trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Zip-fly and button closure. Hammer loop. Patches placed at knee with raw edges and bruise details. Dirty stain spray effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
double-knee-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eur,Double Knee Sand,"Workwear pants in 100% cotton canvas. Wide-leg relaxed-fit trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Zip-fly and button closure. Hammer loop. Patches placed at knee with raw edges and bruise details. Dirty stain spray effect. Metallic rivet details.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
double-knee-sand-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
double-knee-sand-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eur,Denim Shirt Black,Denim shirt with all over jacquard graphic.Welt pockets at waist. Two patch pockets at chest. Front closure with custom antique brass metal buttons. Consumed and dirty stain effect.,Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
denim-shirt-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eur,Denim Shirt Blue,Denim shirt with all over jacquard graphic.Welt pockets at waist. Two patch pockets at chest. Front closure with custom antique brass metal buttons. Consumed and dirty stain effect.,Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
denim-shirt-blue-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-shirt-blue-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eur,Denim Pants Black,"Denim pants with all over jacquard graphic. Wide-leg re- laxed-fit drill trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Raw edge at hems. Consumed and dirty stain effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
denim-pants-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eur,Denim Pants Blue,"Denim pants with all over jacquard graphic. Wide-leg re- laxed-fit drill trousers. Mid-rise. Four-pocket styling: 2 side pockets, 2 back patch pockets. Belt loops at waistband. Raw edge at hems. Consumed and dirty stain effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
denim-pants-blue-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
denim-pants-blue-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eur,Firefighter Black,"Oversize 6-hook jacket, in waxed cotton and poly cotton inserts. Raglan shoulder. Rounded collar.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
firefighter-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
firefighter-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eur,Aviator Brown,"Aviator jacket crafted from high-quality eco-leather, featuring a plush fur-lined collar. The jacket is adorned with patches on the chest and sleeves. Designed with an oversized, relaxed fit.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
aviator-brown-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
aviator-brown-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eur,Parachute Jacket Black,"Oversize PU leather biker jacket, with long sleeve, one pocket on the front and a lapel collar. Front closure with buttons.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
parachute-jacket-black-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
parachute-jacket-black-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eur,Consumed Leather Bomber Jacket Brown,"Leather jacket with oversize baggy fit. Dropped shoulders. Bal collar. Rib knit elastic band at hem and cuffs. Zip closure with logo puller in antique brass metal color. Two side welt pockets at waist. Fully heavy quilted lining. Leather embossed logo, at the front side chest. Stone wash consumed effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
consumed-leather-bomber-jacket-brown-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eur,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eur,Consumed Leather Pants Brown,"Leather straight relaxed-fit trousers. Mid- rise. Four-pocket styling: 2 side pockets, 2 back welt pock- ets. Belt loops at waistband. Zip-fly and logo metal button closure. Stone wash and consumed effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR
consumed-leather-pants-brown-eur,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eur,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eur,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eur,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eur,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
